Column 1,Date,Specimen ID,uid,alpha_est,alpha_stderr,alpha_t,alpha_p,ek_est,ek_stderr,ek_t,ek_p,rETRmax,plant ID,ETRmax,Treatment,Species,RLC Day,Lanai Side,Temperature (°C),specific growth rate,run,lunar phase
1060,2021-11-09,hm4-4,2021-11-09_hm4-4,1.035,0.577,1.794,0.123,36.6,21.9,1.7,0.1,45.78,hm4,19.23,5-11‰,hm,9,E,27,0.113,4,II
1061,2021-11-09,ul4-1,2021-11-09_ul4-1,1.392,1.32,1.055,0.332,29.4,29.3,1,0.4,49.97,ul4,20.99,2-35‰,ul,9,E,27,2.479,4,II
1062,2021-11-09,ul4-2,2021-11-09_ul4-2,1.604,3.844,0.417,0.691,19.6,47.9,0.4,0.7,39.62,ul4,16.64,3-28‰,ul,9,E,27,2.528,4,II
1063,2021-11-09,ul4-3,2021-11-09_ul4-3,0.837,0.266,3.146,0.02,56.2,20.1,2.8,0,55.01,ul4,23.1,4-18‰,ul,9,E,27,3.271,4,II
1064,2021-11-09,ul4-4,2021-11-09_ul4-4,0.728,0.167,4.353,0.005,52.6,13.5,3.9,0,43.32,ul4,18.19,5-11‰,ul,9,E,27,2.92,4,II
1065,2021-11-09,hm5-1,2021-11-09_hm5-1,0.335,0.106,3.162,0.02,93.8,35.3,2.7,0,43.46,hm5,18.25,2-35‰,hm,9,E,30,2.609,4,II
1066,2021-11-09,hm5-2,2021-11-09_hm5-2,0.482,0.135,3.564,0.012,72,23.3,3.1,0,45.92,hm5,19.29,3-28‰,hm,9,E,30,1.685,4,II
1067,2021-11-09,hm5-3,2021-11-09_hm5-3,0.439,0.145,3.017,0.023,69.2,26.4,2.6,0,41.82,hm5,17.56,4-18‰,hm,9,E,30,2.505,4,II
1068,2021-11-09,hm5-4,2021-11-09_hm5-4,0.453,0.086,5.257,0.002,84.2,18.8,4.5,0,46.74,hm5,19.63,5-11‰,hm,9,E,30,1.171,4,II
1069,2021-11-09,ul5-1,2021-11-09_ul5-1,0.915,0.294,3.109,0.021,46.6,16.5,2.8,0,49.3,ul5,20.71,2-35‰,ul,9,E,30,0.298,4,II
1070,2021-11-09,ul5-2,2021-11-09_ul5-2,0.813,0.16,5.088,0.002,66.3,14.9,4.4,0,59.85,ul5,25.14,3-28‰,ul,9,E,30,1.56,4,II
1071,2021-11-09,ul5-3,2021-11-09_ul5-3,0.697,0.07,9.961,0,106.9,13,8.2,0,78.96,ul5,33.16,4-18‰,ul,9,E,30,2.291,4,II
1072,2021-11-09,ul5-4,2021-11-09_ul5-4,0.852,0.22,3.873,0.008,59.4,17.4,3.4,0,58.71,ul5,24.66,5-11‰,ul,9,E,30,3.281,4,II
1073,2021-11-09,hm6-1,2021-11-09_hm6-1,0.462,0.119,3.868,0.008,83.1,25.2,3.3,0,47.56,hm6,19.98,2-35‰,hm,9,E,30,2.48,4,II
1074,2021-11-09,hm6-2,2021-11-09_hm6-2,0.75,0.339,2.212,0.069,41.3,20.3,2,0.1,41.82,hm6,17.56,3-28‰,hm,9,E,30,2.246,4,II
1075,2021-11-09,hm6-3,2021-11-09_hm6-3,0.582,0.412,1.411,0.208,51.4,40.6,1.3,0.3,50.84,hm6,21.35,4-18‰,hm,9,E,30,1.507,4,II
1076,2021-11-09,hm6-4,2021-11-09_hm6-4,0.585,0.136,4.316,0.005,60,15.8,3.8,0,43.68,hm6,18.35,5-11‰,hm,9,E,30,1.099,4,II
1077,2021-11-09,ul6-1,2021-11-09_ul6-1,1.028,0.421,2.443,0.05,46,20.7,2.2,0.1,55.58,ul6,23.34,2-35‰,ul,9,E,30,0.999,4,II
1078,2021-11-09,ul6-2,2021-11-09_ul6-2,0.76,0.235,3.233,0.018,62.7,22.1,2.8,0,56.43,ul6,23.7,3-28‰,ul,9,E,30,2.513,4,II
1079,2021-11-09,ul6-3,2021-11-09_ul6-3,0.825,0.132,6.242,0.001,75.5,14,5.4,0,68.88,ul6,28.93,4-18‰,ul,9,E,30,3.869,4,II
1080,2021-11-09,ul6-4,2021-11-09_ul6-4,0.823,0.235,3.505,0.013,57.1,18.4,3.1,0,54.44,ul6,22.86,5-11‰,ul,9,E,30,3.296,4,II
1081,2021-11-09,hm1-1,2021-11-09_hm1-1,0.607,0.086,7.059,0,104,17.8,5.9,0,73.8,hm1,31,2-35‰,hm,9,E,20,3.628,4,II
1082,2021-11-09,hm1-2,2021-11-09_hm1-2,0.416,0.074,5.594,0.001,123.2,27.2,4.5,0,62.32,hm1,26.17,3-28‰,hm,9,E,20,3.12,4,II
1083,2021-11-09,hm1-3,2021-11-09_hm1-3,0.535,0.066,8.072,0,100.6,15,6.7,0,61.5,hm1,25.83,4-18‰,hm,9,E,20,3.501,4,II
1084,2021-11-09,hm1-4,2021-11-09_hm1-4,0.531,0.112,4.736,0.003,96.3,24.3,4,0,63.14,hm1,26.52,5-11‰,hm,9,E,20,1.988,4,II
1085,2021-11-09,ul1-1,2021-11-09_ul1-1,0.738,0.106,6.94,0,89.6,15.3,5.9,0,71.82,ul1,30.16,2-35‰,ul,9,E,20,-10.208,4,II
1086,2021-11-09,ul1-2,2021-11-09_ul1-2,0.764,0.137,5.596,0.001,82.4,17.3,4.8,0,70.14,ul1,29.46,3-28‰,ul,9,E,20,-9.499,4,II
1087,2021-11-09,ul1-3,2021-11-09_ul1-3,0.814,0.105,7.755,0,89.2,13.6,6.6,0,77.28,ul1,32.46,4-18‰,ul,9,E,20,-10.465,4,II
1088,2021-11-09,ul1-4,2021-11-09_ul1-4,0.819,0.126,6.491,0.001,88.5,16.1,5.5,0,78.96,ul1,33.16,5-11‰,ul,9,E,20,-3.171,4,II
1089,2021-11-09,hm2-1,2021-11-09_hm2-1,0.563,0.049,11.581,0,97.6,10.1,9.7,0,59.64,hm2,25.05,2-35‰,hm,9,E,20,3.753,4,II
1090,2021-11-09,hm2-2,2021-11-09_hm2-2,0.079,0.037,2.119,0.088,280,213.1,1.3,0.2,26.24,hm2,11.02,3-28‰,hm,9,E,20,4.294,4,II
1091,2021-11-09,hm2-3,2021-11-09_hm2-3,0.78,0.16,4.869,0.003,59.6,13.9,4.3,0,55.76,hm2,23.42,4-18‰,hm,9,E,20,3.906,4,II
1092,2021-11-09,hm2-4,2021-11-09_hm2-4,0.677,0.06,11.313,0,76.9,7.9,9.7,0,55,hm2,23.1,5-11‰,hm,9,E,20,2.878,4,II
1093,2021-11-09,ul2-1,2021-11-09_ul2-1,1.086,0.631,1.721,0.136,40.1,25.3,1.6,0.2,53.87,ul2,22.63,2-35‰,ul,9,E,20,6.158,4,II
1094,2021-11-09,ul2-2,2021-11-09_ul2-2,1.083,0.792,1.367,0.221,33.6,26.3,1.3,0.2,44.74,ul2,18.79,3-28‰,ul,9,E,20,5.703,4,II
1095,2021-11-09,ul2-3,2021-11-09_ul2-3,0.709,0.11,6.471,0.001,74.4,13.3,5.6,0,57.12,ul2,23.99,4-18‰,ul,9,E,20,4.303,4,II
1096,2021-11-09,ul2-4,2021-11-09_ul2-4,0.912,0.286,3.193,0.019,58.3,20.6,2.8,0,63.55,ul2,26.69,5-11‰,ul,9,E,20,5.229,4,II
1097,2021-11-09,ul3-1,2021-11-09_ul3-1,1.429,1.458,0.981,0.365,30.2,32.5,0.9,0.4,54.72,ul3,22.98,2-35‰,ul,9,E,27,4.15,4,II
1098,2021-11-09,hm3-1,2021-11-09_hm3-1,0.401,0.077,5.232,0.002,117.9,27.7,4.3,0,58.22,hm3,24.45,2-35‰,hm,9,E,27,2.645,4,II
1099,2021-11-09,hm3-2,2021-11-09_hm3-2,0.062,0.023,2.732,0.034,559,461.8,1.2,0.3,31.98,hm3,13.43,3-28‰,hm,9,E,27,2.042,4,II
1100,2021-11-09,hm3-3,2021-11-09_hm3-3,0.662,0.107,6.213,0.001,57.5,10.4,5.5,0,40.18,hm3,16.88,4-18‰,hm,9,E,27,2.411,4,II
1101,2021-11-09,hm3-4,2021-11-09_hm3-4,0.718,0.05,14.362,0,65.4,5.2,12.6,0,48.74,hm3,20.47,5-11‰,hm,9,E,27,2.551,4,II
1102,2021-11-09,ul3-2,2021-11-09_ul3-2,2.759,73.186,0.038,0.971,11.3,300.9,0,1,42.75,ul3,17.95,3-28‰,ul,9,E,27,4.514,4,II
1103,2021-11-09,ul3-3,2021-11-09_ul3-3,0.739,0.054,13.725,0,111.2,9.9,11.3,0,84.84,ul3,35.63,4-18‰,ul,9,E,27,2.024,4,II
1104,2021-11-09,ul3-4,2021-11-09_ul3-4,0.76,0.135,5.628,0.001,78.2,16.2,4.8,0,65.27,ul3,27.41,5-11‰,ul,9,E,27,3.827,4,II
1105,2021-11-12,hm1-1,2021-11-12_hm1-1,0.578,0.143,4.043,0.007,99.7,29.6,3.4,0,75.44,hm1,31.68,2-35‰,hm,9,D,20,3.626,4,II
1106,2021-11-12,hm1-2,2021-11-12_hm1-2,0.472,0.208,2.268,0.064,111.5,59.8,1.9,0.1,82,hm1,34.44,3-28‰,hm,9,D,20,2.081,4,II
1107,2021-11-12,hm1-3,2021-11-12_hm1-3,0.641,0.178,3.601,0.011,95.6,31.7,3,0,81.18,hm1,34.1,4-18‰,hm,9,D,20,2.932,4,II
1108,2021-11-12,hm1-4,2021-11-12_hm1-4,0.923,0.198,4.662,0.003,47.8,11.3,4.2,0,49.88,hm1,20.95,5-11‰,hm,9,D,20,0.769,4,II
1109,2021-11-12,ul1-1,2021-11-12_ul1-1,1.137,0.525,2.168,0.073,43.5,22,2,0.1,59.85,ul1,25.14,2-35‰,ul,9,D,20,2.441,4,II
1110,2021-11-12,ul1-2,2021-11-12_ul1-2,0.876,0.184,4.762,0.003,61.5,14.7,4.2,0,60.42,ul1,25.38,3-28‰,ul,9,D,20,1.71,4,II
1111,2021-11-12,ul1-3,2021-11-12_ul1-3,0.79,0.127,6.219,0.001,70.3,13,5.4,0,60.48,ul1,25.4,4-18‰,ul,9,D,20,1.897,4,II
1112,2021-11-12,ul1-4,2021-11-12_ul1-4,0.759,0.101,7.524,0,83.8,13.1,6.4,0,69.3,ul1,29.11,5-11‰,ul,9,D,20,4.677,4,II
1113,2021-11-12,hm2-1,2021-11-12_hm2-1,0.87,0.095,9.188,0,56.2,6.9,8.2,0,51.87,hm2,21.79,2-35‰,hm,9,D,20,3.503,4,II
1114,2021-11-12,hm2-2,2021-11-12_hm2-2,0.386,0.123,3.135,0.02,130.5,51.9,2.5,0,68.88,hm2,28.93,3-28‰,hm,9,D,20,2.695,4,II
1115,2021-11-12,hm2-3,2021-11-12_hm2-3,0.366,0.127,2.886,0.028,114.3,48.4,2.4,0.1,57.4,hm2,24.11,4-18‰,hm,9,D,20,2.254,4,II
1116,2021-11-12,hm2-4,2021-11-12_hm2-4,0.948,0.46,2.061,0.085,41.3,21.9,1.9,0.1,50.84,hm2,21.35,5-11‰,hm,9,D,20,2.512,4,II
1117,2021-11-12,ul2-1,2021-11-12_ul2-1,2.038,11.645,0.175,0.867,15.3,88,0.2,0.9,41.23,ul2,17.32,2-35‰,ul,9,D,20,7.15,4,II
1118,2021-11-12,ul2-2,2021-11-12_ul2-2,0.927,0.271,3.425,0.014,53.6,17.5,3.1,0,57.57,ul2,24.18,3-28‰,ul,9,D,20,4.239,4,II
1119,2021-11-12,ul2-3,2021-11-12_ul2-3,0.775,0.061,12.717,0,103.1,9.8,10.6,0,83.58,ul2,35.1,4-18‰,ul,9,D,20,4.548,4,II
1120,2021-11-12,ul2-4,2021-11-12_ul2-4,0.947,0.235,4.028,0.007,50.4,13.9,3.6,0,53.58,ul2,22.5,5-11‰,ul,9,D,20,4.408,4,II
1121,2021-11-12,hm3-1,2021-11-12_hm3-1,0.567,0.091,6.225,0.001,87,16.5,5.3,0,57.4,hm3,24.11,2-35‰,hm,9,D,27,2.228,4,II
1122,2021-11-12,hm3-2,2021-11-12_hm3-2,0.987,0.144,6.84,0,35.7,5.6,6.4,0,36.9,hm3,15.5,3-28‰,hm,9,D,27,2.807,4,II
1123,2021-11-12,hm3-3,2021-11-12_hm3-3,0.672,0.066,10.226,0,86.6,10,8.7,0,64.78,hm3,27.21,4-18‰,hm,9,D,27,3.203,4,II
1124,2021-11-12,hm3-4,2021-11-12_hm3-4,1.545,1.091,1.416,0.207,19.8,14.3,1.4,0.2,34.92,hm3,14.67,5-11‰,hm,9,D,27,2.754,4,II
1125,2021-11-12,ul3-1,2021-11-12_ul3-1,1.182,0.925,1.278,0.248,36.6,30.8,1.2,0.3,55.01,ul3,23.1,2-35‰,ul,9,D,27,-0.275,4,II
1126,2021-11-12,ul3-2,2021-11-12_ul3-2,0.597,0.063,9.508,0,97,12.2,8,0,62.16,ul3,26.11,3-28‰,ul,9,D,27,-0.927,4,II
1127,2021-11-12,ul3-3,2021-11-12_ul3-3,0.774,0.093,8.347,0,71,9.8,7.2,0,58.8,ul3,24.7,4-18‰,ul,9,D,27,2.731,4,II
1128,2021-11-12,ul3-4,2021-11-12_ul3-4,0.817,0.116,7.068,0,81.5,13.5,6,0,72.24,ul3,30.34,5-11‰,ul,9,D,27,4.228,4,II
1129,2021-11-12,hm4-1,2021-11-12_hm4-1,0.661,0.077,8.609,0,60.6,8,7.6,0,43.03,hm4,18.07,2-35‰,hm,9,D,27,3.347,4,II
1130,2021-11-12,hm4-2,2021-11-12_hm4-2,0.859,0.302,2.839,0.03,47.1,18.3,2.6,0,52.48,hm4,22.04,3-28‰,hm,9,D,27,3.076,4,II
1131,2021-11-12,hm4-3,2021-11-12_hm4-3,1.045,0.42,2.49,0.047,37.6,16.3,2.3,0.1,45.1,hm4,18.94,4-18‰,hm,9,D,27,4.239,4,II
1132,2021-11-12,hm4-4,2021-11-12_hm4-4,0.746,0.283,2.638,0.039,45.9,19.1,2.4,0.1,41.82,hm4,17.56,5-11‰,hm,9,D,27,2.258,4,II
1133,2021-11-12,ul4-1,2021-11-12_ul4-1,3.171,215.818,0.015,0.989,9.3,636.3,0,1,38.76,ul4,16.28,2-35‰,ul,9,D,27,0.477,4,II
1134,2021-11-12,ul4-2,2021-11-12_ul4-2,1.068,0.695,1.537,0.175,40.1,28.3,1.4,0.2,54.15,ul4,22.74,3-28‰,ul,9,D,27,0.025,4,II
1135,2021-11-12,ul4-3,2021-11-12_ul4-3,0.784,0.106,7.366,0,81.5,13,6.3,0,68.46,ul4,28.75,4-18‰,ul,9,D,27,2.834,4,II
1136,2021-11-12,ul4-4,2021-11-12_ul4-4,0.777,0.082,9.526,0,94.6,11.8,8,0,78.54,ul4,32.99,5-11‰,ul,9,D,27,2.916,4,II
1137,2021-11-12,hm5-1,2021-11-12_hm5-1,0.574,0.126,4.536,0.004,50,12.2,4.1,0,31.92,hm5,13.41,2-35‰,hm,9,D,30,2.219,4,II
1138,2021-11-12,hm5-2,2021-11-12_hm5-2,0.667,0.218,3.064,0.022,54.4,19.9,2.7,0,48.38,hm5,20.32,3-28‰,hm,9,D,30,2.654,4,II
1139,2021-11-12,hm5-3,2021-11-12_hm5-3,1.328,1.17,1.135,0.3,27.4,25.3,1.1,0.3,45.92,hm5,19.29,4-18‰,hm,9,D,30,3.3,4,II
1140,2021-11-12,hm5-4,2021-11-12_hm5-4,0.861,0.165,5.209,0.002,49.8,10.6,4.7,0,49.2,hm5,20.66,5-11‰,hm,9,D,30,-0.215,4,II
1141,2021-11-12,ul5-1,2021-11-12_ul5-1,1.414,1.083,1.306,0.239,34,27.8,1.2,0.3,60.13,ul5,25.25,2-35‰,ul,9,D,30,0.878,4,II
1142,2021-11-12,ul5-2,2021-11-12_ul5-2,0.822,0.111,7.401,0,89.1,14.2,6.3,0,80.22,ul5,33.69,3-28‰,ul,9,D,30,2.771,4,II
1143,2021-11-12,ul5-3,2021-11-12_ul5-3,0.795,0.056,14.113,0,108,9.3,11.6,0,89.46,ul5,37.57,4-18‰,ul,9,D,30,3.292,4,II
1144,2021-11-12,ul5-4,2021-11-12_ul5-4,0.903,0.15,6.008,0.001,62.2,11.8,5.3,0,61.84,ul5,25.97,5-11‰,ul,9,D,30,3.06,4,II
1145,2021-11-12,hm6-1,2021-11-12_hm6-1,2.707,45.444,0.06,0.954,10,167.9,0.1,1,32.8,hm6,13.78,2-35‰,hm,9,D,30,2.461,4,II
1146,2021-11-12,hm6-2,2021-11-12_hm6-2,0.52,0.161,3.234,0.018,53.4,18.5,2.9,0,36.08,hm6,15.15,3-28‰,hm,9,D,30,2.371,4,II
1147,2021-11-12,hm6-3,2021-11-12_hm6-3,0.602,0.124,4.859,0.003,85.7,20.8,4.1,0,60.9,hm6,25.58,4-18‰,hm,9,D,30,-3.575,4,II
1148,2021-11-12,ul6-1,2021-11-12_ul6-1,1.566,2.357,0.664,0.531,24.6,38.5,0.6,0.5,49.21,ul6,20.67,2-35‰,ul,9,D,30,0.63,4,II
1149,2021-11-12,ul6-2,2021-11-12_ul6-2,0.716,0.153,4.685,0.003,66.6,16.3,4.1,0,53.87,ul6,22.63,3-28‰,ul,9,D,30,-0.295,4,II
1150,2021-11-12,ul6-3,2021-11-12_ul6-3,0.825,0.172,4.809,0.003,59.7,14.1,4.2,0,55.01,ul6,23.1,4-18‰,ul,9,D,30,1.199,4,II
1151,2021-11-12,ul6-4,2021-11-12_ul6-4,0.814,0.072,11.346,0,91.8,9.6,9.6,0,78.54,ul6,32.99,5-11‰,ul,9,D,30,2.451,4,II
1,2022-02-15,Ul2-1,2022-02-15_Ul2-1,0.841,0.081,10.379,0,90.4,10.3,8.8,0,79.8,Ul2,33.52,1-35‰N,ul,5,E,20
2,2022-02-15,Ul2-2,2022-02-15_Ul2-2,2.944,102.497,0.029,0.978,10.6,370.8,0,1,42.18,Ul2,17.72,1-35‰N,ul,5,E,20
3,2022-02-15,Ul2-3,2022-02-15_Ul2-3,2.453,33.575,0.073,0.944,12.7,174.9,0.1,0.9,41.99,Ul2,17.64,1-35‰N,ul,5,E,20
4,2022-02-15,Ul2-4,2022-02-15_Ul2-4,3.912,4861.475,0.001,0.999,6.6,8215,0,1,36,Ul2,15.12,1-35‰N,ul,5,E,20
5,2022-02-15,Ul3-1,2022-02-15_Ul3-1,3.66,9656.497,0,1,6.1,16077.1,0,1,29.38,Ul3,12.34,1-35‰N,ul,5,E,27
6,2022-02-15,Ul3-2,2022-02-15_Ul3-2,3.534,1426.122,0.002,0.998,7.5,3015.1,0,1,35.34,Ul3,14.84,1-35‰N,ul,5,E,27
7,2022-02-15,Ul3-3,2022-02-15_Ul3-3,4.439,2038.605,0.002,0.998,7,3200.1,0,1,37.62,Ul3,15.8,1-35‰N,ul,5,E,27
8,2022-02-15,Ul3-4,2022-02-15_Ul3-4,1.202,1.17,1.027,0.344,31.4,32.4,1,0.4,48.07,Ul3,20.19,1-35‰N,ul,5,E,27
9,2022-02-15,Ul4-1,2022-02-15_Ul4-1,2.488,45.555,0.055,0.958,12.7,232.6,0.1,1,43.89,Ul4,18.43,1-35‰N,ul,5,E,27
10,2022-02-15,Ul4-2,2022-02-15_Ul4-2,3.776,12387.693,0,1,6,19575.2,0,1,30,Ul4,12.6,1-35‰N,ul,5,E,27
11,2022-02-15,Ul4-3,2022-02-15_Ul4-3,1.002,0.603,1.661,0.148,36.3,23.5,1.5,0.2,43.7,Ul4,18.35,1-35‰N,ul,5,E,27
12,2022-02-15,Ul4-4,2022-02-15_Ul4-4,3.094,1095.002,0.003,0.998,7.6,2698.3,0,1,33.06,Ul4,13.89,1-35‰N,ul,5,E,27
13,2022-02-15,Ul5-1,2022-02-15_Ul5-1,3.675,894.774,0.004,0.997,7.8,1908.7,0,1,38.76,Ul5,16.28,1-35‰N,ul,5,E,30
14,2022-02-15,Ul5-2,2022-02-15_Ul5-2,4.332,6716.155,0.001,1,6.1,9464.3,0,1,31.25,Ul5,13.12,1-35‰N,ul,5,E,30
15,2022-02-15,Ul5-3,2022-02-15_Ul5-3,3.8,3031.864,0.001,0.999,6.9,5510.4,0,1,35.53,Ul5,14.92,1-35‰N,ul,5,E,30
16,2022-02-15,Ul5-4,2022-02-15_Ul5-4,1.225,0.981,1.249,0.258,31.6,26.8,1.2,0.3,46.17,Ul5,19.39,1-35‰N,ul,5,E,30
17,2022-02-15,Ul6-1,2022-02-15_Ul6-1,3.335,261.321,0.013,0.99,9.4,736.4,0,1,43.51,Ul6,18.27,1-35‰N,ul,5,E,30
18,2022-02-15,Ul6-2,2022-02-15_Ul6-2,2.932,154.196,0.019,0.985,10.2,534.8,0,1,43.13,Ul6,18.11,1-35‰N,ul,5,E,30
19,2022-02-15,Ul6-3,2022-02-15_Ul6-3,3.726,1207.192,0.003,0.998,7.3,2371,0,1,33.12,Ul6,13.91,1-35‰N,ul,5,E,30
20,2022-02-15,Ul6-4,2022-02-15_Ul6-4,1.111,0.489,2.271,0.064,44.7,21.6,2.1,0.1,58.99,Ul6,24.78,1-35‰N,ul,5,E,30
21,2022-02-15,Ul1-1,2022-02-15_Ul1-1,2.739,590.584,0.005,0.997,8.4,1805.7,0,1,34.74,Ul1,14.59,1-35‰N,ul,5,E,20
22,2022-02-15,Ul1-2,2022-02-15_Ul1-2,3.991,1066.199,0.004,0.997,7.8,2092,0,1,42.37,Ul1,17.8,1-35‰N,ul,5,E,20
23,2022-02-15,Ul1-3,2022-02-15_Ul1-3,1.773,4.092,0.433,0.68,20.5,48.4,0.4,0.7,46.93,Ul1,19.71,1-35‰N,ul,5,E,20
24,2022-02-15,Ul1-4,2022-02-15_Ul1-4,4.611,52051.331,0,1,5.3,59591.6,0,1,33.57,Ul1,14.1,1-35‰N,ul,5,E,20
25,2022-02-11,Ul1-1,2022-02-11_Ul1-1,4.142,3440.072,0.001,0.999,7,5787.8,0,1,44.27,Ul1,18.59,1-35‰N,ul,1,E,20
26,2022-02-11,Ul1-2,2022-02-11_Ul1-2,3.262,286.32,0.011,0.991,9.2,804.1,0,1,41.42,Ul1,17.4,1-35‰N,ul,1,E,20
27,2022-02-11,Ul1-3,2022-02-11_Ul1-3,0.931,0.449,2.075,0.083,44.7,23.7,1.9,0.1,49.02,Ul1,20.59,1-35‰N,ul,1,E,20
28,2022-02-11,Ul1-4,2022-02-11_Ul1-4,2.682,40.448,0.066,0.95,11.1,168,0.1,1,34.58,Ul1,14.52,1-35‰N,ul,1,E,20
29,2022-02-11,Ul2-1,2022-02-11_Ul2-1(5),0.689,0.029,23.903,0,166.2,9.1,18.3,0,113.98,Ul2,47.87,1-35‰N,ul,1,E,20
30,2022-02-11,Ul2-2,2022-02-11_Ul2-2(6),0.781,0.152,5.15,0.002,61.2,13.5,4.5,0,52.5,Ul2,22.05,1-35‰N,ul,1,E,20
31,2022-02-11,Ul2-3,2022-02-11_Ul2-3(7),1.081,0.653,1.656,0.149,38.4,25.1,1.5,0.2,50.35,Ul2,21.15,1-35‰N,ul,1,E,20
32,2022-02-11,Ul2-4,2022-02-11_Ul2-4(8),1.531,5.857,0.261,0.803,19.9,77.9,0.3,0.8,45.41,Ul2,19.07,1-35‰N,ul,1,E,20
33,2022-02-11,Ul3-1,2022-02-11_Ul3-1(9),1.452,2.628,0.552,0.601,24.8,46.5,0.5,0.6,47.6,Ul3,19.99,1-35‰N,ul,1,E,27
34,2022-02-11,Ul3-2,2022-02-11_Ul3-2(10),1.269,0.992,1.28,0.248,30.1,24.9,1.2,0.3,47.5,Ul3,19.95,1-35‰N,ul,1,E,27
35,2022-02-11,Ul3-3,2022-02-11_Ul3-3(11),2.393,15.822,0.151,0.885,15.5,103.5,0.1,0.9,51.68,Ul3,21.71,1-35‰N,ul,1,E,27
36,2022-02-11,Ul3-4,2022-02-11_Ul3-4(12),1.252,0.858,1.46,0.195,32.2,23.4,1.4,0.2,48.64,Ul3,20.43,1-35‰N,ul,1,E,27
37,2022-02-11,Ul4-1,2022-02-11_Ul4-1(13),3.811,452.284,0.008,0.994,8.6,1022,0,1,44.46,Ul4,18.67,1-35‰N,ul,1,E,27
38,2022-02-11,Ul4-2,2022-02-11_Ul4-2(14),3.317,371.042,0.009,0.993,8.9,1001.2,0,1,39.71,Ul4,16.68,1-35‰N,ul,1,E,27
39,2022-02-11,Ul4-3,2022-02-11_Ul4-3(15),1.412,2.469,0.572,0.588,24.4,44.3,0.6,0.6,45.98,Ul4,19.31,1-35‰N,ul,1,E,27
40,2022-02-11,Ul4-4,2022-02-11_Ul4-4(16),1.748,7.958,0.22,0.833,17.3,79.7,0.2,0.8,41.61,Ul4,17.48,1-35‰N,ul,1,E,27
41,2022-02-11,Ul5-1,2022-02-11_Ul5-1(17),0.785,0.102,7.716,0,74.1,11.1,6.7,0,62.13,Ul5,26.09,1-35‰N,ul,1,E,30
42,2022-02-11,Ul5-2,2022-02-11_Ul5-2(18),1.883,10.308,0.183,0.861,17,94.4,0.2,0.9,46.74,Ul5,19.63,1-35‰N,ul,1,E,30
43,2022-02-11,Ul5-3,2022-02-11_Ul5-3(19),1.311,1.985,0.661,0.533,25.1,39.5,0.6,0.5,43.32,Ul5,18.19,1-35‰N,ul,1,E,30
44,2022-02-11,Ul5-4,2022-02-11_Ul5-4(20),0.849,0.224,3.79,0.009,59.3,17.7,3.4,0,59.28,Ul5,24.9,1-35‰N,ul,1,E,30
45,2022-02-11,Ul6-1,2022-02-11_Ul6-1(21),3.573,309.814,0.012,0.991,9.3,804.7,0,1,46.93,Ul6,19.71,1-35‰N,ul,1,E,30
46,2022-02-11,Ul6-2,2022-02-11_Ul6-2(22),1.746,63.575,0.027,0.979,11.2,407.9,0,1,29.35,Ul6,12.33,1-35‰N,ul,1,E,30
47,2022-02-11,Ul6-3,2022-02-11_Ul6-3(23),1.296,1.591,0.815,0.446,29.5,38.2,0.8,0.5,49.78,Ul6,20.91,1-35‰N,ul,1,E,30
48,2022-02-11,Ul6-4,2022-02-11_Ul6-4(24),3.762,4690.703,0.001,0.999,6.7,8302.7,0,1,37.25,Ul6,15.64,1-35‰N,ul,1,E,30
49,2022-03-01,Ul4-1,2022-03-01_Ul4-1,3.297,602.34,0.005,0.996,8.3,1512.7,0,1,35.34,Ul4,14.84,1-35‰N,ul,9,E,27
50,2022-03-01,Ul4-2,2022-03-01_Ul4-2,2.954,972.654,0.003,0.998,7,2298.6,0,1,24.25,Ul4,10.19,1-35‰N,ul,9,E,27
51,2022-03-01,Ul4-3,2022-03-01_Ul4-3,2.479,49.856,0.05,0.963,10.9,220.3,0,1,31.75,Ul4,13.33,1-35‰N,ul,9,E,27
52,2022-03-01,Ul4-4,2022-03-01_Ul4-4,3.121,297.844,0.01,0.992,9.1,866,0,1,38.95,Ul4,16.36,1-35‰N,ul,9,E,27
53,2022-03-01,Ul5-1,2022-03-01_Ul5-1,3.264,758.763,0.004,0.997,7.2,1669.3,0,1,26.37,Ul5,11.08,1-35‰N,ul,9,E,30
54,2022-03-01,Ul5-2,2022-03-01_Ul5-2,3.724,1496.847,0.002,0.998,7,2821.5,0,1,31.41,Ul5,13.19,1-35‰N,ul,9,E,30
55,2022-03-01,Ul5-3,2022-03-01_Ul5-3,2.73,611.614,0.004,0.997,8.3,1855.4,0,1,32.49,Ul5,13.65,1-35‰N,ul,9,E,30
56,2022-03-01,Ul5-4,2022-03-01_Ul5-4,2.521,2846.547,0.001,0.999,6.5,7294.2,0,1,20.79,Ul5,8.73,1-35‰N,ul,9,E,30
57,2022-03-01,Ul6-1,2022-03-01_Ul6-1,3.094,2633.421,0.001,0.999,6.4,5482.5,0,1,23.85,Ul6,10.02,1-35‰N,ul,9,E,30
58,2022-03-01,Ul6-2,2022-03-01_Ul6-2,2.554,390.527,0.007,0.995,8.3,1271.5,0,1,26.82,Ul6,11.26,1-35‰N,ul,9,E,30
59,2022-03-01,Ul6-3,2022-03-01_Ul6-3,3.357,3225.405,0.001,0.999,6.8,6582.1,0,1,32,Ul6,13.44,1-35‰N,ul,9,E,30
