"","Date","Specimen.ID","uid","Plant.ID","Species","Lanai.Side","Treatment","Temp...C.","RLC.Order","RLC.Day","Run","deltaNPQ","rETRmax","ETRmax","alpha.1","alpha.2","alpha.3","alpha.4","ek.1","ek.2","ek.3","ek.4"
"1001","2021-11-05","hm1-1","2021-11-05_hm1-1",37,"hm","ewa","1",20,6,5,4,"0.808",78.72,33.06,0.757,0.034,22.56,0,100.7,5.4,18.8,0
"1002","2021-11-05","hm1-2","2021-11-05_hm1-2",37,"hm","ewa","2",20,6,5,4,"0.883",81.18,34.1,0.807,0.059,13.63,0,94.9,8.3,11.4,0
"1003","2021-11-05","hm1-3","2021-11-05_hm1-3",37,"hm","ewa","3",20,6,5,4,"0.621",77.08,32.37,0.664,0.092,7.195,0,98.3,16.4,6,0
"1004","2021-11-05","hm1-4","2021-11-05_hm1-4",37,"hm","ewa","4",20,6,5,4,"0.394",73.8,31,0.614,0.098,6.254,0,100.6,19.3,5.2,0
"1005","2021-11-05","ul1-1","2021-11-05_ul1-1",37,"ul","ewa","1",20,6,5,4,"0.454",67.55,28.37,0.996,0.369,2.7,0.031,55.6,23.1,2.4,0
"1006","2021-11-05","ul1-2","2021-11-05_ul1-2",37,"ul","ewa","2",20,6,5,4,"0.396",78.12,32.81,0.841,0.113,7.411,0,85.7,13.6,6.3,0
"1007","2021-11-05","ul1-3","2021-11-05_ul1-3",37,"ul","ewa","3",20,6,5,4,"0.505",88.2,37.04,0.808,0.085,9.461,0,102.4,13,7.9,0
"1008","2021-11-05","ul1-4","2021-11-05_ul1-4",37,"ul","ewa","4",20,6,5,4,"0.864",92.4,38.81,0.83,0.103,8.03,0,102.6,15.4,6.7,0
"1009","2021-11-08","hm2-1","2021-11-08_hm2-1",44,"hm","diamond","1",20,1,5,4,"0.75",63.14,26.52,0.757,0.052,14.614,0,78.4,6.3,12.5,0
"1010","2021-11-08","hm2-2","2021-11-08_hm2-2",44,"hm","diamond","2",20,1,5,4,"0.821",48.26,20.27,1.301,0.583,2.234,0.061,32.4,15.4,2.1,0.1
"1011","2021-11-08","hm2-3","2021-11-08_hm2-3",44,"hm","diamond","3",20,1,5,4,"0.868",44.28,18.6,1.67,1.132,1.475,0.184,22.5,15.7,1.4,0.2
"1012","2021-11-08","hm2-4","2021-11-08_hm2-4",44,"hm","diamond","4",20,1,5,4,"0.572",32.85,13.8,2.498,28.444,0.088,0.932,11.2,128.4,0.1,0.9
"1013","2021-11-08","ul2-1","2021-11-08_ul2-1",44,"ul","diamond","1",20,1,5,4,"0.321",58.71,24.66,0.88,0.195,4.508,0.003,59.2,14.9,4,0
"1014","2021-11-08","ul2-2","2021-11-08_ul2-2",44,"ul","diamond","2",20,1,5,4,"0.344",64.98,27.29,0.822,0.138,5.977,0.001,71.7,13.9,5.2,0
"1015","2021-11-08","ul2-3","2021-11-08_ul2-3",44,"ul","diamond","3",20,1,5,4,"0.547",57.29,24.06,0.898,0.26,3.452,0.011,55.1,17.9,3.1,0
"1016","2021-11-08","ul2-4","2021-11-08_ul2-4",44,"ul","diamond","4",20,1,5,4,"0.791",59.85,25.14,0.899,0.158,5.705,0.001,60.8,12.1,5,0
"1017","2021-11-08","hm3-1","2021-11-08_hm3-1",45,"hm","diamond","1",27,2,5,4,"0.653",45.92,19.29,0.851,0.281,3.024,0.019,41.5,15,2.8,0
"1018","2021-11-08","hm3-2","2021-11-08_hm3-2",45,"hm","diamond","2",27,2,5,4,"0.625",49.2,20.66,0.753,0.165,4.575,0.003,53.8,13.2,4.1,0
"1019","2021-11-08","hm3-3","2021-11-08_hm3-3",45,"hm","diamond","3",27,2,5,4,"0.986",38.54,16.19,2.35,3.987,0.589,0.574,15.3,26.1,0.6,0.6
"1020","2021-11-08","hm3-4","2021-11-08_hm3-4",45,"hm","diamond","4",27,2,5,4,"0.665",39.38,16.54,1.993,5.256,0.379,0.716,16.6,44.2,0.4,0.7
"1021","2021-11-08","ul3-1","2021-11-08_ul3-1",45,"ul","diamond","1",27,2,5,4,"0.369",66.41,27.89,0.77,0.141,5.471,0.001,76.7,16.3,4.7,0
"1022","2021-11-08","ul3-2","2021-11-08_ul3-2",45,"ul","diamond","2",27,2,5,4,"0.354",61.56,25.86,1.031,0.451,2.287,0.056,48,23.2,2.1,0.1
"1023","2021-11-08","ul3-3","2021-11-08_ul3-3",45,"ul","diamond","3",27,2,5,4,"0.367",66.36,27.87,0.742,0.106,7.024,0,81.8,13.6,6,0
"1024","2021-11-08","ul3-4","2021-11-08_ul3-4",45,"ul","diamond","4",27,2,5,4,"0.553",84.42,35.46,0.789,0.088,8.961,0,100.1,13.4,7.5,0
"1025","2021-11-08","hm4-1","2021-11-08_hm4-1",46,"hm","diamond","1",27,3,5,4,"0.487",42.84,17.99,0.708,0.208,3.404,0.011,49.7,16.2,3.1,0
"1026","2021-11-08","hm4-2","2021-11-08_hm4-2",46,"hm","diamond","2",27,3,5,4,"0.541",39.36,16.53,0.909,0.3,3.027,0.019,35.5,12.6,2.8,0
"1027","2021-11-08","hm4-3","2021-11-08_hm4-3",46,"hm","diamond","3",27,3,5,4,"0.902",44.1,18.52,1.714,2.834,0.605,0.564,21.5,36.4,0.6,0.6
"1028","2021-11-08","hm4-4","2021-11-08_hm4-4",46,"hm","diamond","4",27,3,5,4,"0.525",46.74,19.63,0.947,0.31,3.054,0.018,40.4,14.4,2.8,0
"1029","2021-11-08","ul4-1","2021-11-08_ul4-1",46,"ul","diamond","1",27,3,5,4,"0.295",58.71,24.66,0.871,0.238,3.662,0.008,58.2,17.9,3.2,0
"1030","2021-11-08","ul4-2","2021-11-08_ul4-2",46,"ul","diamond","2",27,3,5,4,"0.408",48.64,20.43,1.912,6.482,0.295,0.777,18.9,65.4,0.3,0.8
"1031","2021-11-08","ul4-3","2021-11-08_ul4-3",46,"ul","diamond","3",27,3,5,4,"0.369",66.41,27.89,0.834,0.144,5.789,0.001,71.4,14.2,5,0
"1032","2021-11-08","ul4-4","2021-11-08_ul4-4",46,"ul","diamond","4",27,3,5,4,"0.37",70.11,29.45,0.915,0.235,3.896,0.006,65.6,19.3,3.4,0
"1033","2021-11-08","hm5-1","2021-11-08_hm5-1",47,"hm","diamond","1",30,4,5,4,"0.481",50.84,21.35,0.73,0.436,1.675,0.138,44.7,29.3,1.5,0.2
"1034","2021-11-08","hm5-2","2021-11-08_hm5-2",47,"hm","diamond","2",30,4,5,4,"0.422",40.18,16.88,0.558,0.097,5.728,0.001,60.5,12,5.1,0
"1035","2021-11-08","hm5-3","2021-11-08_hm5-3",47,"hm","diamond","3",30,4,5,4,"0.722",53.3,22.39,0.714,0.221,3.231,0.014,55.5,19.3,2.9,0
"1036","2021-11-08","hm5-4","2021-11-08_hm5-4",47,"hm","diamond","4",30,4,5,4,"0.643",59.04,24.8,0.973,0.543,1.792,0.116,41,24.9,1.6,0.1
"1037","2021-11-08","ul5-1","2021-11-08_ul5-1",47,"ul","diamond","1",30,4,5,4,"0.368",48.74,20.47,1.345,1.382,0.974,0.363,28.5,30.8,0.9,0.4
"1038","2021-11-08","ul5-2","2021-11-08_ul5-2",47,"ul","diamond","2",30,4,5,4,"0.414",86.94,36.51,0.858,0.097,8.884,0,94.5,12.7,7.5,0
"1039","2021-11-08","ul5-3","2021-11-08_ul5-3",47,"ul","diamond","3",30,4,5,4,"0.333",80.22,33.69,0.798,0.07,11.402,0,94.3,9.9,9.6,0
"1040","2021-11-08","ul5-4","2021-11-08_ul5-4",47,"ul","diamond","4",30,4,5,4,"0.322",70.14,29.46,0.879,0.159,5.53,0.001,71.8,15,4.8,0
"1041","2021-11-08","hm6-1","2021-11-08_hm6-1",48,"hm","diamond","1",30,5,5,4,"0.839",44.28,18.6,1.021,0.151,6.774,0,38.8,6.2,6.3,0
"1042","2021-11-08","hm6-2","2021-11-08_hm6-2",48,"hm","diamond","2",30,5,5,4,"0.512",48.38,20.32,0.561,0.066,8.465,0,75.6,10.4,7.3,0
"1043","2021-11-08","hm6-3","2021-11-08_hm6-3",48,"hm","diamond","3",30,5,5,4,"0.777",65.6,27.55,0.833,0.316,2.64,0.033,55.4,23.6,2.4,0.1
"1044","2021-11-08","hm6-4","2021-11-08_hm6-4",48,"hm","diamond","4",30,5,5,4,"0.385",64.78,27.21,0.536,0.045,11.956,0,109.4,11.1,9.8,0
"1045","2021-11-08","ul6-1","2021-11-08_ul6-1",48,"ul","diamond","1",30,5,5,4,"0.376",54.44,22.86,1.23,0.885,1.391,0.207,35.3,27.2,1.3,0.2
"1046","2021-11-08","ul6-2","2021-11-08_ul6-2",48,"ul","diamond","2",30,5,5,4,"0.371",68.11,28.61,0.982,0.218,4.498,0.003,60.8,15.3,4,0
"1047","2021-11-08","ul6-3","2021-11-08_ul6-3",48,"ul","diamond","3",30,5,5,4,"0.288",55.58,23.34,1.025,0.432,2.372,0.049,44.8,20.7,2.2,0.1
"1048","2021-11-08","ul6-4","2021-11-08_ul6-4",48,"ul","diamond","4",30,5,5,4,"0.387",77.7,32.63,0.856,0.124,6.891,0,82.4,14,5.9,0
"1049","2021-11-08","hm1-1","2021-11-08_hm1-1",43,"hm","diamond","1",20,6,5,4,"0.931",112.34,47.18,0.674,0.078,8.661,0,146.4,21.5,6.8,0
"1050","2021-11-08","hm1-2","2021-11-08_hm1-2",43,"hm","diamond","2",20,6,5,4,"0.884",101.68,42.71,0.713,0.099,7.226,0,120.3,20.5,5.9,0
"1051","2021-11-08","hm1-3","2021-11-08_hm1-3",43,"hm","diamond","3",20,6,5,4,"0.999",83.79,35.19,0.962,0.263,3.653,0.008,75.7,24.1,3.1,0
"1052","2021-11-08","hm1-4","2021-11-08_hm1-4",43,"hm","diamond","4",20,6,5,4,"0.468",71.34,29.96,0.578,0.064,8.993,0,108.5,14.6,7.4,0
"1053","2021-11-08","ul1-1","2021-11-08_ul1-1",43,"ul","diamond","1",20,6,5,4,"0.438",62.13,26.09,0.878,0.241,3.646,0.008,60.5,18.8,3.2,0
"1054","2021-11-08","ul1-2","2021-11-08_ul1-2",43,"ul","diamond","2",20,6,5,4,"0.445",65.27,27.41,0.908,0.241,3.767,0.007,61.9,18.7,3.3,0
"1055","2021-11-08","ul1-3","2021-11-08_ul1-3",43,"ul","diamond","3",20,6,5,4,"0.408",69.54,29.21,0.854,0.146,5.841,0.001,73.5,14.6,5,0
"1056","2021-11-08","ul1-4","2021-11-08_ul1-4",43,"ul","diamond","4",20,6,5,4,"0.649",78.66,33.04,0.82,0.147,5.577,0.001,86.5,18.3,4.7,0
"1057","2021-11-09","hm4-1","2021-11-09_hm4-1",40,"hm","ewa","1",27,1,9,4,"0.707",46.74,19.63,0.655,0.217,3.015,0.02,54.9,20.4,2.7,0
"1058","2021-11-09","hm4-2","2021-11-09_hm4-2",40,"hm","ewa","2",27,1,9,4,"0.592",38.54,16.19,1.021,0.468,2.185,0.065,30.4,14.7,2.1,0.1
"1059","2021-11-09","hm4-3","2021-11-09_hm4-3",40,"hm","ewa","3",27,1,9,4,"0.166",62.32,26.17,0.295,0.036,8.206,0,187.1,30.6,6.1,0
"1060","2021-11-09","hm4-4","2021-11-09_hm4-4",40,"hm","ewa","4",27,1,9,4,"0.548",45.78,19.23,1.035,0.535,1.936,0.094,36.6,20.3,1.8,0.1
"1061","2021-11-09","ul4-1","2021-11-09_ul4-1",40,"ul","ewa","1",27,1,9,4,"0.323",49.97,20.99,1.394,1.228,1.135,0.294,29.3,27.2,1.1,0.3
"1062","2021-11-09","ul4-2","2021-11-09_ul4-2",40,"ul","ewa","2",27,1,9,4,"0.26",39.62,16.64,1.601,3.538,0.453,0.665,19.6,44.3,0.4,0.7
"1063","2021-11-09","ul4-3","2021-11-09_ul4-3",40,"ul","ewa","3",27,1,9,4,"0.249",55.01,23.1,0.837,0.247,3.397,0.011,56.1,18.6,3,0
"1064","2021-11-09","ul4-4","2021-11-09_ul4-4",40,"ul","ewa","4",27,1,9,4,"0.218",43.32,18.19,0.727,0.155,4.705,0.002,52.7,12.5,4.2,0
"1065","2021-11-09","hm5-1","2021-11-09_hm5-1",41,"hm","ewa","1",30,2,9,4,"0.324",43.46,18.25,0.335,0.098,3.416,0.011,93.9,32.7,2.9,0
"1066","2021-11-09","hm5-2","2021-11-09_hm5-2",41,"hm","ewa","2",30,2,9,4,"0.426",45.92,19.29,0.482,0.125,3.849,0.006,72,21.6,3.3,0
"1067","2021-11-09","hm5-3","2021-11-09_hm5-3",41,"hm","ewa","3",30,2,9,4,"0.337",41.82,17.56,0.439,0.135,3.26,0.014,69.2,24.4,2.8,0
"1068","2021-11-09","hm5-4","2021-11-09_hm5-4",41,"hm","ewa","4",30,2,9,4,"0.284",46.74,19.63,0.454,0.08,5.676,0.001,84.2,17.4,4.8,0
"1069","2021-11-09","ul5-1","2021-11-09_ul5-1",41,"ul","ewa","1",30,2,9,4,"0.365",49.3,20.71,0.915,0.273,3.357,0.012,46.6,15.3,3,0
"1070","2021-11-09","ul5-2","2021-11-09_ul5-2",41,"ul","ewa","2",30,2,9,4,"0.324",59.85,25.14,0.813,0.148,5.499,0.001,66.3,13.8,4.8,0
"1071","2021-11-09","ul5-3","2021-11-09_ul5-3",41,"ul","ewa","3",30,2,9,4,"0.433",78.96,33.16,0.697,0.065,10.758,0,106.9,12,8.9,0
"1072","2021-11-09","ul5-4","2021-11-09_ul5-4",41,"ul","ewa","4",30,2,9,4,"0.371",58.71,24.66,0.852,0.204,4.182,0.004,59.4,16.1,3.7,0
"1073","2021-11-09","hm6-1","2021-11-09_hm6-1",42,"hm","ewa","1",30,3,9,4,"0.365",47.56,19.98,0.462,0.111,4.175,0.004,83,23.3,3.6,0
"1074","2021-11-09","hm6-2","2021-11-09_hm6-2",42,"hm","ewa","2",30,3,9,4,"0.523",41.82,17.56,0.749,0.313,2.393,0.048,41.3,18.8,2.2,0.1
"1075","2021-11-09","hm6-3","2021-11-09_hm6-3",42,"hm","ewa","3",30,3,9,4,"0.588",50.84,21.35,0.582,0.382,1.524,0.171,51.4,37.6,1.4,0.2
"1076","2021-11-09","hm6-4","2021-11-09_hm6-4",42,"hm","ewa","4",30,3,9,4,"0.384",43.68,18.35,0.586,0.126,4.659,0.002,60,14.6,4.1,0
"1077","2021-11-09","ul6-1","2021-11-09_ul6-1",42,"ul","ewa","1",30,3,9,4,"0.353",55.58,23.34,1.028,0.39,2.639,0.033,46,19.2,2.4,0
"1078","2021-11-09","ul6-2","2021-11-09_ul6-2",42,"ul","ewa","2",30,3,9,4,"0.367",56.43,23.7,0.76,0.217,3.493,0.01,62.7,20.4,3.1,0
"1079","2021-11-09","ul6-3","2021-11-09_ul6-3",42,"ul","ewa","3",30,3,9,4,"0.342",68.88,28.93,0.825,0.122,6.741,0,75.5,13,5.8,0
"1080","2021-11-09","ul6-4","2021-11-09_ul6-4",42,"ul","ewa","4",30,3,9,4,"0.383",54.44,22.86,0.823,0.217,3.785,0.007,57.1,17,3.4,0
"1081","2021-11-09","hm1-1","2021-11-09_hm1-1",37,"hm","ewa","1",20,4,9,4,"0.534",73.8,31,0.606,0.079,7.627,0,104.1,16.5,6.3,0
"1082","2021-11-09","hm1-2","2021-11-09_hm1-2",37,"hm","ewa","2",20,4,9,4,"0.439",62.32,26.17,0.416,0.069,6.043,0.001,123.2,25.2,4.9,0
"1083","2021-11-09","hm1-3","2021-11-09_hm1-3",37,"hm","ewa","3",20,4,9,4,"0.54",61.5,25.83,0.535,0.061,8.721,0,100.6,13.9,7.3,0
"1084","2021-11-09","hm1-4","2021-11-09_hm1-4",37,"hm","ewa","4",20,4,9,4,"0.363",63.14,26.52,0.531,0.104,5.114,0.001,96.3,22.5,4.3,0
"1085","2021-11-09","ul1-1","2021-11-09_ul1-1",37,"ul","ewa","1",20,4,9,4,"0.435",71.82,30.16,0.738,0.098,7.496,0,89.6,14.2,6.3,0
"1086","2021-11-09","ul1-2","2021-11-09_ul1-2",37,"ul","ewa","2",20,4,9,4,"0.336",70.14,29.46,0.764,0.126,6.044,0.001,82.4,16,5.2,0
"1087","2021-11-09","ul1-3","2021-11-09_ul1-3",37,"ul","ewa","3",20,4,9,4,"0.383",77.28,32.46,0.813,0.097,8.378,0,89.3,12.6,7.1,0
"1088","2021-11-09","ul1-4","2021-11-09_ul1-4",37,"ul","ewa","4",20,4,9,4,"0.583",78.96,33.16,0.818,0.117,7.013,0,88.6,14.9,5.9,0
"1089","2021-11-09","hm2-1","2021-11-09_hm2-1",38,"hm","ewa","1",20,5,9,4,"0.638",59.64,25.05,0.562,0.045,12.511,0,97.6,9.3,10.5,0
"1090","2021-11-09","hm2-2","2021-11-09_hm2-2",38,"hm","ewa","2",20,5,9,4,"-0.065",26.24,11.02,0.247,0.349,0.709,0.501,47.5,74,0.6,0.5
"1091","2021-11-09","hm2-3","2021-11-09_hm2-3",38,"hm","ewa","3",20,5,9,4,"0.615",55.76,23.42,0.78,0.148,5.259,0.001,59.6,12.8,4.6,0
"1092","2021-11-09","hm2-4","2021-11-09_hm2-4",38,"hm","ewa","4",20,5,9,4,"0.578",55,23.1,0.677,0.055,12.217,0,76.8,7.3,10.5,0
"1093","2021-11-09","ul2-1","2021-11-09_ul2-1",38,"ul","ewa","1",20,5,9,4,"0.422",53.87,22.63,1.084,0.582,1.863,0.105,40.2,23.5,1.7,0.1
"1094","2021-11-09","ul2-2","2021-11-09_ul2-2",38,"ul","ewa","2",20,5,9,4,"0.378",44.74,18.79,1.081,0.73,1.481,0.182,33.7,24.3,1.4,0.2
"1095","2021-11-09","ul2-3","2021-11-09_ul2-3",38,"ul","ewa","3",20,5,9,4,"0.446",57.12,23.99,0.709,0.101,6.99,0,74.4,12.3,6,0
"1096","2021-11-09","ul2-4","2021-11-09_ul2-4",38,"ul","ewa","4",20,5,9,4,"0.613",63.55,26.69,0.912,0.265,3.447,0.011,58.3,19.1,3.1,0
"1097","2021-11-09","ul3-1","2021-11-09_ul3-1",39,"ul","ewa","1",27,6,9,4,"0.395",54.72,22.98,1.43,1.349,1.06,0.325,30.2,30.1,1,0.3
"1098","2021-11-09","hm3-1","2021-11-09_hm3-1",39,"hm","ewa","1",27,6,9,4,"0.45",58.22,24.45,0.401,0.071,5.651,0.001,117.8,25.6,4.6,0
"1099","2021-11-09","hm3-2","2021-11-09_hm3-2",39,"hm","ewa","2",27,6,9,4,"0.086",31.98,13.43,0.062,0.021,2.951,0.021,559.4,428,1.3,0.2
"1100","2021-11-09","hm3-3","2021-11-09_hm3-3",39,"hm","ewa","3",27,6,9,4,"0.627",40.18,16.88,0.661,0.098,6.72,0,57.6,9.7,6,0
"1101","2021-11-09","hm3-4","2021-11-09_hm3-4",39,"hm","ewa","4",27,6,9,4,"0.635",48.74,20.47,0.718,0.046,15.514,0,65.4,4.8,13.6,0
"1102","2021-11-09","ul3-2","2021-11-09_ul3-2",39,"ul","ewa","2",27,6,9,4,"0.357",42.75,17.95,3.202,172.968,0.019,0.986,9.7,527.2,0,1
"1103","2021-11-09","ul3-3","2021-11-09_ul3-3",39,"ul","ewa","3",27,6,9,4,"0.382",84.84,35.63,0.739,0.05,14.826,0,111.3,9.1,12.2,0
"1104","2021-11-09","ul3-4","2021-11-09_ul3-4",39,"ul","ewa","4",27,6,9,4,"0.469",65.27,27.41,0.76,0.125,6.077,0.001,78.1,15,5.2,0
"1105","2021-11-12","hm1-1","2021-11-12_hm1-1",43,"hm","diamond","1",20,1,9,4,"0.719",75.44,31.68,0.577,0.132,4.369,0.003,99.8,27.4,3.6,0
"1106","2021-11-12","hm1-2","2021-11-12_hm1-2",43,"hm","diamond","2",20,1,9,4,"0.579",82,34.44,0.472,0.193,2.45,0.044,111.5,55.4,2,0.1
"1107","2021-11-12","hm1-3","2021-11-12_hm1-3",43,"hm","diamond","3",20,1,9,4,"0.754",81.18,34.1,0.641,0.165,3.89,0.006,95.5,29.3,3.3,0
"1108","2021-11-12","hm1-4","2021-11-12_hm1-4",43,"hm","diamond","4",20,1,9,4,"0.64",49.88,20.95,0.924,0.184,5.031,0.002,47.8,10.5,4.5,0
"1109","2021-11-12","ul1-1","2021-11-12_ul1-1",43,"ul","diamond","1",20,1,9,4,"0.396",59.85,25.14,1.137,0.486,2.341,0.052,43.5,20.3,2.1,0.1
"1110","2021-11-12","ul1-2","2021-11-12_ul1-2",43,"ul","diamond","2",20,1,9,4,"0.334",60.42,25.38,0.876,0.17,5.142,0.001,61.5,13.6,4.5,0
"1111","2021-11-12","ul1-3","2021-11-12_ul1-3",43,"ul","diamond","3",20,1,9,4,"0.353",60.48,25.4,0.79,0.118,6.717,0,70.2,12,5.8,0
"1112","2021-11-12","ul1-4","2021-11-12_ul1-4",43,"ul","diamond","4",20,1,9,4,"0.489",69.3,29.11,0.76,0.094,8.123,0,83.7,12.1,6.9,0
"1113","2021-11-12","hm2-1","2021-11-12_hm2-1",44,"hm","diamond","1",20,2,9,4,"0.8",51.87,21.79,0.869,0.088,9.92,0,56.2,6.4,8.8,0
"1114","2021-11-12","hm2-2","2021-11-12_hm2-2",44,"hm","diamond","2",20,2,9,4,"0.358",68.88,28.93,0.385,0.114,3.386,0.012,130.6,48.1,2.7,0
"1115","2021-11-12","hm2-3","2021-11-12_hm2-3",44,"hm","diamond","3",20,2,9,4,"0.179",57.4,24.11,0.366,0.117,3.118,0.017,114.3,44.8,2.6,0
"1116","2021-11-12","hm2-4","2021-11-12_hm2-4",44,"hm","diamond","4",20,2,9,4,"0.512",50.84,21.35,0.947,0.425,2.229,0.061,41.4,20.2,2,0.1
"1117","2021-11-12","ul2-1","2021-11-12_ul2-1",44,"ul","diamond","1",20,2,9,4,"0.389",41.23,17.32,2.084,11.91,0.175,0.866,14.9,86,0.2,0.9
"1118","2021-11-12","ul2-2","2021-11-12_ul2-2",44,"ul","diamond","2",20,2,9,4,"0.408",57.57,24.18,0.927,0.25,3.701,0.008,53.6,16.2,3.3,0
"1119","2021-11-12","ul2-3","2021-11-12_ul2-3",44,"ul","diamond","3",20,2,9,4,"0.599",83.58,35.1,0.775,0.056,13.738,0,103.1,9,11.4,0
"1120","2021-11-12","ul2-4","2021-11-12_ul2-4",44,"ul","diamond","4",20,2,9,4,"0.844",53.58,22.5,0.946,0.217,4.352,0.003,50.4,12.9,3.9,0
"1121","2021-11-12","hm3-1","2021-11-12_hm3-1",45,"hm","diamond","1",27,3,9,4,"0.63",57.4,24.11,0.568,0.084,6.723,0,87,15.3,5.7,0
"1122","2021-11-12","hm3-2","2021-11-12_hm3-2",45,"hm","diamond","2",27,3,9,4,"0.578",36.9,15.5,0.985,0.133,7.406,0,35.8,5.2,6.9,0
"1123","2021-11-12","hm3-3","2021-11-12_hm3-3",45,"hm","diamond","3",27,3,9,4,"0.559",64.78,27.21,0.671,0.061,11.048,0,86.7,9.3,9.4,0
"1124","2021-11-12","hm3-4","2021-11-12_hm3-4",45,"hm","diamond","4",27,3,9,4,"0.58",34.92,14.67,1.539,0.996,1.545,0.166,19.9,13.2,1.5,0.2
"1125","2021-11-12","ul3-1","2021-11-12_ul3-1",45,"ul","diamond","1",27,3,9,4,"0.425",55.01,23.1,1.183,0.857,1.38,0.21,36.6,28.5,1.3,0.2
"1126","2021-11-12","ul3-2","2021-11-12_ul3-2",45,"ul","diamond","2",27,3,9,4,"0.359",62.16,26.11,0.597,0.058,10.272,0,97,11.3,8.6,0
"1127","2021-11-12","ul3-3","2021-11-12_ul3-3",45,"ul","diamond","3",27,3,9,4,"0.325",58.8,24.7,0.774,0.086,9.017,0,71,9.1,7.8,0
"1128","2021-11-12","ul3-4","2021-11-12_ul3-4",45,"ul","diamond","4",27,3,9,4,"0.577",72.24,30.34,0.817,0.107,7.633,0,81.5,12.5,6.5,0
"1129","2021-11-12","hm4-1","2021-11-12_hm4-1",46,"hm","diamond","1",27,4,9,4,"0.456",43.03,18.07,0.661,0.071,9.3,0,60.6,7.4,8.2,0
"1130","2021-11-12","hm4-2","2021-11-12_hm4-2",46,"hm","diamond","2",27,4,9,4,"0.752",52.48,22.04,0.858,0.279,3.07,0.018,47.1,16.9,2.8,0
"1131","2021-11-12","hm4-3","2021-11-12_hm4-3",46,"hm","diamond","3",27,4,9,4,"0.786",45.1,18.94,1.047,0.39,2.685,0.031,37.6,15.1,2.5,0
"1132","2021-11-12","hm4-4","2021-11-12_hm4-4",46,"hm","diamond","4",27,4,9,4,"0.332",41.82,17.56,0.746,0.262,2.849,0.025,45.9,17.7,2.6,0
"1133","2021-11-12","ul4-1","2021-11-12_ul4-1",46,"ul","diamond","1",27,4,9,4,"0.365",38.76,16.28,3.311,273.048,0.012,0.991,8.9,738.1,0,1
"1134","2021-11-12","ul4-2","2021-11-12_ul4-2",46,"ul","diamond","2",27,4,9,4,"0.41",54.15,22.74,1.067,0.642,1.662,0.14,40.1,26.2,1.5,0.2
"1135","2021-11-12","ul4-3","2021-11-12_ul4-3",46,"ul","diamond","3",27,4,9,4,"0.444",68.46,28.75,0.784,0.099,7.958,0,81.6,12,6.8,0
"1136","2021-11-12","ul4-4","2021-11-12_ul4-4",46,"ul","diamond","4",27,4,9,4,"0.504",78.54,32.99,0.777,0.076,10.288,0,94.6,11,8.6,0
"1137","2021-11-12","hm5-1","2021-11-12_hm5-1",47,"hm","diamond","1",30,5,9,4,"0.46",31.92,13.41,0.573,0.117,4.907,0.002,50.1,11.3,4.4,0
"1138","2021-11-12","hm5-2","2021-11-12_hm5-2",47,"hm","diamond","2",30,5,9,4,"0.532",48.38,20.32,0.668,0.202,3.304,0.013,54.3,18.4,2.9,0
"1139","2021-11-12","hm5-3","2021-11-12_hm5-3",47,"hm","diamond","3",30,5,9,4,"0.77",45.92,19.29,1.321,1.066,1.239,0.255,27.6,23.3,1.2,0.3
"1140","2021-11-12","hm5-4","2021-11-12_hm5-4",47,"hm","diamond","4",30,5,9,4,"0.565",49.2,20.66,0.861,0.153,5.627,0.001,49.8,9.8,5.1,0
"1141","2021-11-12","ul5-1","2021-11-12_ul5-1",47,"ul","diamond","1",30,5,9,4,"0.348",60.13,25.25,1.413,1.001,1.411,0.201,34,25.8,1.3,0.2
"1142","2021-11-12","ul5-2","2021-11-12_ul5-2",47,"ul","diamond","2",30,5,9,4,"0.356",80.22,33.69,0.823,0.103,7.993,0,89.1,13.2,6.8,0
"1143","2021-11-12","ul5-3","2021-11-12_ul5-3",47,"ul","diamond","3",30,5,9,4,"0.314",89.46,37.57,0.795,0.052,15.243,0,107.9,8.6,12.6,0
"1144","2021-11-12","ul5-4","2021-11-12_ul5-4",47,"ul","diamond","4",30,5,9,4,"0.381",61.84,25.97,0.902,0.139,6.489,0,62.3,10.9,5.7,0
"1145","2021-11-12","hm6-1","2021-11-12_hm6-1",48,"hm","diamond","1",30,6,9,4,"0.602",32.8,13.78,2.589,31.497,0.082,0.937,10.4,127.3,0.1,0.9
"1146","2021-11-12","hm6-2","2021-11-12_hm6-2",48,"hm","diamond","2",30,6,9,4,"0.462",36.08,15.15,0.52,0.149,3.492,0.01,53.3,17.1,3.1,0
"1147","2021-11-12","hm6-3","2021-11-12_hm6-3",48,"hm","diamond","3",30,6,9,4,"0.674",60.9,25.58,0.602,0.115,5.248,0.001,85.7,19.2,4.5,0
"1148","2021-11-12","ul6-1","2021-11-12_ul6-1",48,"ul","diamond","1",30,6,9,4,"0.365",49.21,20.67,1.566,2.178,0.719,0.496,24.7,35.6,0.7,0.5
"1149","2021-11-12","ul6-2","2021-11-12_ul6-2",48,"ul","diamond","2",30,6,9,4,"0.307",53.87,22.63,0.716,0.141,5.062,0.001,66.6,15.1,4.4,0
"1150","2021-11-12","ul6-3","2021-11-12_ul6-3",48,"ul","diamond","3",30,6,9,4,"0.295",55.01,23.1,0.826,0.159,5.193,0.001,59.7,13,4.6,0
